2017/08/11 2441.3200
2017/08/14 2465.8400
2017/08/15 2464.6100
2017/08/16 2468.1100
2017/08/17 2430.0100
2017/08/18 2425.5500
2017/08/21 2428.3700
2017/08/22 2452.5100
2017/08/23 2444.0400
2017/08/24 2438.9700
2017/08/25 2443.0500
2017/08/28 2444.2400
2017/08/29 2446.3000
2017/08/30 2457.5900
2017/08/31 2471.6500
2017/09/01 2476.5500
2017/09/05 2457.8500
2017/09/06 2465.5400
2017/09/07 2465.1000
2017/09/08 2461.4300
2017/09/11 2488.1100
2017/09/12 2496.4800
2017/09/13 2498.3700
2017/09/14 2495.6200
2017/09/15 2500.2300
2017/09/18 2503.8700
2017/09/19 2506.6500
2017/09/20 2508.2400
2017/09/21 2500.6000
2017/09/22 2502.2200
2017/09/25 2496.6600
2017/09/26 2496.8400
2017/09/27 2507.0400
2017/09/28 2510.0600
2017/09/29 2519.3600
2017/10/02 2529.1200
2017/10/03 2534.5800
2017/10/04 2537.7400
2017/10/05 2552.0700
2017/10/06 2549.3300
2017/10/09 2544.7300
2017/10/10 2550.6400
2017/10/11 2555.2400
2017/10/12 2550.9300
2017/10/13 2553.1700
2017/10/16 2557.6400
2017/10/17 2559.3600
2017/10/18 2561.2600
2017/10/19 2562.1000
2017/10/20 2575.2100
2017/10/23 2564.9800
2017/10/24 2569.1300
2017/10/25 2557.1500
2017/10/26 2560.4000
2017/10/27 2581.0700
2017/10/30 2572.8300
2017/10/31 2575.2600
2017/11/01 2579.3600
2017/11/02 2579.8500
2017/11/03 2587.8400
2017/11/06 2591.1300
2017/11/07 2590.6400
2017/11/08 2594.3800
2017/11/09 2584.6200
2017/11/10 2582.3000
2017/11/13 2584.8400
2017/11/14 2578.8700
2017/11/15 2564.6200
2017/11/16 2585.6400
2017/11/17 2578.8500
2017/11/20 2582.1400
2017/11/21 2599.0300
2017/11/22 2597.0800
2017/11/24 2602.4200
2017/11/27 2601.4200
2017/11/28 2627.0400
2017/11/29 2626.0700
2017/11/30 2647.5800
2017/12/01 2642.2200
2017/12/04 2639.4400
2017/12/05 2629.5700
2017/12/06 2629.2700
2017/12/07 2636.9800
2017/12/08 2651.5000
2017/12/11 2659.9900
2017/12/12 2664.1100
2017/12/13 2662.8500
2017/12/14 2652.0100
2017/12/15 2675.8100
2017/12/18 2690.1600
2017/12/19 2681.4700
2017/12/20 2679.2500
2017/12/21 2684.5700
2017/12/22 2683.3400
2017/12/26 2680.5000
2017/12/27 2682.6200
2017/12/28 2687.5400
2017/12/29 2673.6100
2018/01/02 2695.8100
2018/01/03 2713.0600
2018/01/04 2723.9900
2018/01/05 2743.1500
2018/01/08 2747.7100
2018/01/09 2751.2900
2018/01/10 2748.2300
2018/01/11 2767.5600
2018/01/12 2786.2400
2018/01/16 2776.4200
2018/01/17 2802.5600
2018/01/18 2798.0300
2018/01/19 2810.3000
2018/01/22 2832.9700
2018/01/23 2839.1300
2018/01/24 2837.5400
2018/01/25 2839.2500
2018/01/26 2872.8700
2018/01/29 2853.5300
2018/01/30 2822.4300
2018/01/31 2823.8100
2018/02/01 2821.9800
2018/02/02 2762.1300
2018/02/05 2648.9400
2018/02/06 2695.1400
2018/02/07 2681.6600
2018/02/08 2581.0000
2018/02/09 2619.5500
2018/02/12 2656.0000
2018/02/13 2662.9400
2018/02/14 2698.6300
2018/02/15 2731.2000
2018/02/16 2732.2200
2018/02/20 2716.2600
2018/02/21 2701.3300
2018/02/22 2703.9600
2018/02/23 2747.3000
2018/02/26 2779.6000
2018/02/27 2744.2800
2018/02/28 2713.8300
2018/03/01 2677.6700
2018/03/02 2691.2500
2018/03/05 2720.9400
2018/03/06 2728.1200
2018/03/07 2726.8000
2018/03/08 2738.9700
2018/03/09 2786.5700
2018/03/12 2783.0200
2018/03/13 2765.3100
2018/03/14 2749.4800
2018/03/15 2747.3300
2018/03/16 2752.0100
2018/03/19 2712.9200
2018/03/20 2716.9400
2018/03/21 2711.9300
2018/03/22 2643.6900
2018/03/23 2588.2600
2018/03/26 2658.5500
2018/03/27 2612.6200
2018/03/28 2605.0000
2018/03/29 2640.8700
2018/04/02 2581.8800
2018/04/03 2614.4500
2018/04/04 2644.6900
2018/04/05 2662.8400
2018/04/06 2604.4700
2018/04/09 2613.1600
2018/04/10 2656.8700
2018/04/11 2642.1900
2018/04/12 2663.9900
2018/04/13 2656.3000
2018/04/16 2677.8400
2018/04/17 2706.3900
2018/04/18 2708.6400
2018/04/19 2693.1300
2018/04/20 2670.1400
2018/04/23 2670.2900
2018/04/24 2634.5600
2018/04/25 2639.4000
2018/04/26 2666.9400
2018/04/27 2669.9100
2018/04/30 2648.0500
2018/05/01 2654.8000
2018/05/02 2635.6700
2018/05/03 2629.7300
2018/05/04 2663.4200
2018/05/07 2672.6300
2018/05/08 2671.9200
2018/05/09 2697.7900
2018/05/10 2723.0700
2018/05/11 2727.7200
2018/05/14 2730.1300
2018/05/15 2711.4500
2018/05/16 2722.4600
2018/05/17 2720.1300
2018/05/18 2712.9700
2018/05/21 2733.0100
2018/05/22 2724.4400
2018/05/23 2733.2900
2018/05/24 2727.7600
2018/05/25 2721.3300
2018/05/29 2689.8600
2018/05/30 2724.0100
2018/05/31 2705.2700
2018/06/01 2734.6200
2018/06/04 2746.8700
2018/06/05 2748.8000
2018/06/06 2772.3500
2018/06/07 2770.3700
2018/06/08 2779.0300
2018/06/11 2782.0000
2018/06/12 2786.8500
2018/06/13 2775.6300
2018/06/14 2782.4900
2018/06/15 2779.6600
2018/06/18 2773.7500
2018/06/19 2762.5900
2018/06/20 2767.3200
2018/06/21 2749.7600
2018/06/22 2754.8800
2018/06/25 2717.0700
2018/06/26 2723.0600
2018/06/27 2699.6300
2018/06/28 2716.3100
2018/06/29 2718.3700
2018/07/02 2726.7100
2018/07/03 2713.2200
2018/07/05 2736.6100
2018/07/06 2759.8200
2018/07/09 2784.1700
2018/07/10 2793.8400
2018/07/11 2774.0200
2018/07/12 2798.2900
2018/07/13 2801.3100
2018/07/16 2798.4300
2018/07/17 2809.5500
2018/07/18 2815.6200
2018/07/19 2804.4900
2018/07/20 2801.8300
2018/07/23 2806.9800
2018/07/24 2820.4000
2018/07/25 2846.0700
2018/07/26 2837.4400
2018/07/27 2818.8200
2018/07/30 2802.6000
2018/07/31 2816.2900
2018/08/01 2813.3600
2018/08/02 2827.2200
2018/08/03 2840.3500
2018/08/06 2850.4000
2018/08/07 2858.4500
2018/08/08 2857.7000
2018/08/09 2853.5800
2018/08/10 2833.2800
2018/08/13 2821.9300
2018/08/14 2839.9600
2018/08/15 2818.3700
2018/08/16 2840.6900
2018/08/17 2850.1300
2018/08/20 2857.0500
2018/08/21 2862.9600
2018/08/22 2861.8200
2018/08/23 2856.9800
2018/08/24 2874.6900
2018/08/27 2896.7400
2018/08/28 2897.5200
2018/08/29 2914.0400
2018/08/30 2901.1300
2018/08/31 2901.5200
2018/09/04 2896.7200
2018/09/05 2888.6000
2018/09/06 2878.0500
2018/09/07 2871.6800
2018/09/10 2877.1300
2018/09/11 2887.8900
2018/09/12 2888.9200
2018/09/13 2904.1800
2018/09/14 2904.9800
2018/09/17 2888.8000
2018/09/18 2904.3100
2018/09/19 2907.9500
2018/09/20 2930.7500
2018/09/21 2929.6700
2018/09/24 2919.3700
2018/09/25 2915.5600
2018/09/26 2905.9700
2018/09/27 2914.0000
2018/09/28 2913.9800
2018/10/01 2924.5900
2018/10/02 2923.4300
2018/10/03 2925.5100
2018/10/04 2901.6100
2018/10/05 2885.5700
2018/10/08 2884.4300
2018/10/09 2880.3400
2018/10/10 2785.6800
2018/10/11 2728.3700
